SAMPLE_ID,Cisplatin_1005,Docetaxel_1007,Paclitaxel_1080,Gemcitabine_1190,Tamoxifen_1199,Lapatinib_1558,Vinblastine_1004,OSI-027_1594,Daporinad_1248,Venetoclax_1909,ABT737_1910,AZD5991_1720,Fulvestrant_1816
MB-6314,3.4687572,-6.0411615,-3.1866841,-0.3486433,4.044973,3.17634,-11.596529,-4.2304573,-7.874484,-0.006643176,-3.7233813,-2.4964778,4.17609
MB-6257,1.6360395,-7.4096713,-4.557376,-6.2183437,3.500507,2.427198,-13.050105,-13.068682,-3.220417,0.08950949,-3.0264263,-6.900797,3.6091743
MB-6358,0.8167639,-7.836191,-3.8429399,-8.855231,3.9879155,3.9576435,-11.586988,-4.4829597,-7.2623715,-1.1195498,-2.9471939,-1.9986942,4.466248
MB-6242,1.8240206,-5.496051,-0.89594555,-7.7521725,5.9008455,7.6078568,-10.439911,2.0677567,-7.4694514,-1.6940691,-4.7211537,0.49648857,6.1275907
MB-6237,2.6927686,-6.1661816,-2.018872,-6.525694,4.7343216,5.600869,-10.815112,-5.9406185,-6.8038874,-1.0313507,-2.8223495,-4.020359,5.1269455
MB-6183,0.3809554,-8.159863,-5.0037546,-11.10661,3.2914844,2.8346138,-14.496029,-6.5791745,-5.515808,-0.29016006,-6.4268236,-6.472967,3.0850513
MB-6254,2.8220286,-5.74926,-1.8639894,-5.235236,6.0404177,5.233036,-8.913206,-10.10112,-7.731896,1.0934806,-4.780569,-2.3585439,4.9493794
MB-6231,0.44871747,-9.248371,-6.706723,-13.324217,4.5732937,2.3899894,-14.35643,-8.961573,-5.2107987,0.93724203,-5.9765067,-5.427102,3.0994
MB-6204,0.24034005,-8.5928955,-4.7574654,-9.549076,2.6457663,3.8649576,-13.092824,-8.182044,-5.539012,-2.111517,-5.0638447,-5.408833,3.5934725
MB-6229,-1.0887526,-9.32727,-5.8449006,-11.850304,2.0877378,3.4042683,-14.907906,-8.118315,-5.5435147,-3.3840778,-5.6002674,-6.761574,2.8666034
MB-5154,1.8247364,-7.8314424,-4.321052,-9.927522,4.465314,5.962592,-11.94695,-6.985113,-5.366964,-1.3908151,-4.2837906,-3.2581344,5.1946225
MB-5175,1.0055244,-8.113672,-4.7412643,-9.947657,4.2918916,5.1196656,-13.276119,-8.110635,-3.4330716,-1.3128588,-5.1047235,-5.7788124,3.971621
MB-5173,2.835769,-6.0564847,-1.4616287,-6.953758,5.9685307,6.71568,-10.6992,-2.757723,-7.510263,-0.27356613,-3.169179,-1.950315,6.0566854
MB-5162,-0.10596347,-7.84712,-3.3776984,-11.481163,4.123221,6.154518,-13.231154,5.2599535,-6.3115253,-4.981851,-4.717994,-3.9741802,4.389442
MB-5164,3.4072661,-6.2338295,-3.612068,-5.320504,3.8692703,2.9189882,-10.940132,-8.044166,-2.3310647,-0.5397549,-4.175539,-5.310472,4.2552204
MB-7253,-0.8392757,-7.10926,-2.972106,-7.4168577,2.816523,3.2707403,-12.820293,-6.342069,-7.033532,-2.0941107,-4.9298816,-2.4631681,3.4570956
MB-7298,0.7576785,-7.0491056,-3.8516767,-6.8710117,2.9714737,4.292231,-12.769418,-3.6713433,-6.5441923,-1.8915104,-5.260051,-2.282875,4.6710286
MB-7299,1.2059839,-6.752167,-3.1023455,-3.8406792,3.0710342,3.5989163,-10.743383,-3.4812326,-6.235116,-2.16147,-3.3885155,-2.184494,4.1569295
MB-7293,-1.2170719,-9.0126,-6.412971,-9.641914,1.1259289,2.8018053,-15.923212,-8.440456,-4.966714,-3.8146305,-4.831711,-6.351902,3.1739519
MB-3978,0.20253533,-8.804488,-5.6536236,-9.784049,3.075563,2.7472577,-13.257619,-5.717252,-8.320181,-2.3472173,-5.118,-6.9092035,2.0952306
MB-7288,0.25334668,-9.469149,-6.547225,-7.9690313,1.5921822,3.3656583,-14.064586,-5.0099444,-8.18433,-2.4142647,-6.481621,-5.1536875,3.2738197
MB-2923,3.1179047,-6.213707,-2.886947,-1.4453306,3.7829673,4.5635777,-8.724878,5.755456,-15.149261,-3.3206024,-6.7156124,0.9468503,4.5864277
MB-0402,0.071577966,-8.363091,-5.43727,-9.792916,2.7362638,5.299506,-14.518002,-7.1160703,-5.1145825,-3.6501198,-5.27689,-6.5394416,3.9282587
MB-0381,0.7260856,-7.7216277,-2.7360067,-7.1439333,3.3244123,3.6171155,-10.597315,-2.4212046,-7.009933,-1.0446837,-3.6741338,-0.077920675,4.657101
MB-0592,3.7762876,-7.060587,-5.7819095,-4.0712595,5.190484,2.8405032,-11.591107,-10.66501,-5.9187107,2.9141898,-3.7109008,-4.7773714,4.6177197
MB-5271,1.8102648,-5.5295353,-1.5061214,-9.328175,5.9034157,4.806738,-9.823391,0.81466436,-5.8663177,-0.3113761,-5.231639,0.44098616,5.6208572
MB-5235,3.4023786,-7.7868614,-3.9363172,-6.7072377,5.1868286,7.957535,-10.939018,-2.1589775,-8.727686,-0.6973431,-7.2360525,-3.265514,4.957238
MB-4931,0.27243483,-7.731347,-2.279594,-8.538343,3.073933,6.9363933,-13.87364,-0.80402327,-4.953082,-3.73068,-7.561017,-3.2596369,3.5392942
MB-5332,1.0917004,-6.8082733,-2.7685428,-11.807565,4.681459,5.4380655,-11.691386,1.0337667,-8.237098,-1.939116,-5.347153,-0.5218921,5.054991
MB-7045,-0.18952739,-10.586435,-5.5498943,-8.346837,1.9274951,6.5962214,-15.395595,1.9593725,-7.1454034,-5.2048364,-9.257564,-5.78183,2.8326566
MB-7049,4.019509,-7.8641095,-4.0075226,-3.5428772,2.9034367,7.9277363,-14.087382,-5.22868,-5.335253,-1.4320723,-8.072643,-3.9703043,4.377925
MB-7031,1.4903592,-7.5871987,-3.126955,-7.8388567,4.9098997,8.33503,-13.672905,5.5012293,-14.036779,-2.0198352,-6.2061253,-3.1212437,4.017762
MB-7061,-0.17876017,-8.31123,-4.9064074,-10.836775,3.8220944,3.4717312,-12.565786,-7.7555976,-6.3296247,-1.3988433,-4.259795,-4.012472,4.027833
MB-7050,2.7358713,-7.707135,-4.445048,-8.115226,5.2038803,2.8647594,-10.091246,-5.145463,-10.667101,1.799017,-3.6713195,-2.45021,3.9343
MB-7078,-0.0008254051,-7.699451,-3.7093556,-6.633922,2.7814455,5.415905,-14.4069605,1.6683626,-6.9025645,-3.8485856,-4.5885105,-3.2726834,4.017334
MB-7054,1.5944852,-6.803068,-2.8266149,-5.307513,3.2038379,5.358176,-12.774973,-6.31793,-4.927657,-2.390064,-5.455498,-3.9923372,3.6942413
MB-7048,0.22733927,-8.011308,-5.2625327,-10.70669,3.2003465,2.814657,-14.494537,-10.558007,-5.706397,-1.0208747,-5.35389,-6.2865214,3.7964747
MB-7058,0.077490866,-8.804264,-6.964597,-11.550493,3.197935,2.634601,-13.76819,-9.179435,-6.406958,-0.735052,-3.9502757,-4.58111,3.9725995
MB-7056,1.1401379,-7.2495413,-4.7945848,-6.7030554,3.1103783,2.4434457,-11.635892,-7.752136,-5.6448984,-0.03149867,-3.9406931,-2.194003,3.8359704
MB-7038,3.4604297,-6.461452,-2.9759583,-3.1614504,4.8664036,6.542104,-11.121908,-6.407941,-7.904288,-0.9060196,-5.54932,-2.2018495,5.6596355
MB-7086,0.8905276,-7.224184,-5.0949707,-4.755107,2.5964258,2.1844912,-12.927869,-5.647133,-5.811017,-1.0988384,-5.2739854,-4.06327,3.7914135
MB-0177,0.5809984,-8.070874,-4.2957134,-9.586898,3.8391118,5.90523,-12.197707,-3.7024636,-8.159047,-2.0744987,-3.7939148,-2.6904087,4.4741845
MB-0435,0.9999051,-6.199261,-1.4546232,-7.990141,4.8368597,8.790653,-9.74364,17.18293,-10.706709,-5.982408,-6.778572,0.7590165,6.0902495
MB-0159,3.4255548,-6.285554,-1.7714996,-4.25552,5.012681,7.314744,-10.09427,-6.699607,-7.7584085,-1.0236542,-6.1393023,-2.7122517,6.4473515
MB-0399,0.16664708,-9.134888,-3.8779469,-9.796569,3.32912,5.731069,-12.5581455,4.211343,-8.129156,-3.5871224,-6.8671255,-4.7023926,4.13968
MB-0388,1.2013254,-7.6636987,-5.2605314,-8.100785,3.339231,3.510666,-13.560857,-4.9410458,-4.521178,-2.293055,-4.9349627,-5.9160357,4.0422244
MB-0351,2.0958953,-6.350416,-3.3307586,-4.9851146,5.7084374,6.672798,-9.534019,-0.59337807,-10.492176,-0.16862607,-5.0145416,-2.6908073,4.651459
MB-0615,2.5561233,-8.226906,-4.169712,-6.288883,3.7802248,4.609283,-11.432675,-1.897424,-9.42996,-3.0624547,-4.3735747,-6.2584057,4.2174854
MB-0265,0.7840608,-8.336174,-5.005449,-8.97239,2.741424,6.121683,-13.878149,-5.643514,-6.218145,-3.7550602,-6.546444,-6.751974,4.2513723
MB-0116,1.3456707,-7.609328,-4.3237314,-7.7258244,2.9449277,4.4779363,-13.035415,-8.399176,-6.647083,-1.8421409,-5.029352,-4.640568,4.3811617
MB-0472,1.575256,-7.144672,-3.271056,-6.4219365,2.8770165,4.0874486,-12.817564,-2.286255,-5.9034934,-0.9788362,-7.0449886,-8.0264225,3.4106374
MB-0191,2.5148726,-5.546237,-1.2118993,-3.6512918,5.819188,8.166203,-9.91361,-2.378636,-12.615747,-1.1451569,-5.150793,-2.0543547,5.1947603
MB-0231,1.0839413,-6.536288,-3.251649,-6.9218698,4.266158,5.7187605,-11.516301,-3.4401164,-7.6907043,-2.6988125,-6.4923744,-3.9765592,4.299562
MB-0558,2.0742106,-6.0195813,-1.9995656,-5.842738,4.864777,6.9443874,-11.146247,4.78074,-8.530725,-2.8268805,-5.0664487,-2.0031214,5.5010443
MB-0393,2.6512299,-4.648115,-0.9164121,-5.1579056,4.6456037,7.940049,-9.474005,-1.8243299,-5.871936,-2.355932,-7.6426363,-2.8771498,5.874728
MB-0553,0.27387357,-8.03657,-7.106559,-7.8848796,2.143146,0.6452379,-16.365871,-9.871359,-3.868822,-1.077426,-2.9142916,-4.3343906,3.6969216
MB-0587,2.992529,-5.2286677,-2.6630945,-4.0682893,3.570797,4.0095654,-10.943983,-6.4347024,-1.9460549,-0.71087706,-4.839652,-3.2374444,5.03381
MB-0611,0.8407889,-7.973457,-4.821031,-7.4385,2.2535768,4.709168,-13.351454,-1.9059682,-4.5519586,-3.5977,-6.1012297,-5.8356524,3.4539702
MB-0640,0.9134323,-7.4076276,-3.316297,-6.4530177,3.4165704,5.3288145,-11.812319,-9.930937,-8.212479,-2.1114907,-5.532872,-4.2099833,3.6775126
MB-0114,1.319936,-6.515712,-2.9304175,-7.9596767,3.3724318,3.2330654,-11.237585,-10.815752,-5.188207,-0.12133074,-5.846369,-3.5621867,4.1727695
MB-0222,0.24084812,-7.775771,-3.647407,-6.183907,2.1900897,5.6680264,-12.912821,-5.382173,-5.7367516,-3.820963,-6.8653226,-3.9863214,4.2257547
MB-0284,1.5376863,-7.7982674,-3.3032537,-7.1433187,3.5459645,6.11003,-12.907346,-4.677697,-6.457854,-2.9918172,-4.4064455,-6.621278,4.07867
MB-0459,2.0590034,-5.8473425,-3.4196343,-4.9404097,3.6805997,3.4989476,-11.305732,-7.224101,-6.086781,-1.8645027,-3.4093366,-2.5262794,4.8648133
MB-0128,-0.98366916,-9.155067,-4.636486,-10.728861,2.1469297,4.7829747,-13.585179,-2.9029267,-7.3165436,-4.0954776,-7.0979323,-5.229724,3.1346838
MB-0639,3.4440856,-6.050002,-1.4336834,-2.8823986,4.6045055,6.0470076,-10.217667,-7.785699,-5.0711555,-0.62689716,-3.981934,-2.2587583,5.7494183
MB-0318,4.490273,-6.700435,-3.08485,-2.9004831,4.37331,8.520512,-11.2091255,-7.736086,-7.3203945,0.3655243,-3.8853395,-1.6964242,6.396885
MB-0417,2.6898875,-5.9573565,-3.5795252,-4.9464784,4.5767946,4.9969935,-10.529371,0.03131056,-8.017038,-0.5940821,-3.9589093,-3.3130255,4.677763
MB-6238,0.0887782,-7.8491087,-3.521863,-9.005462,2.627217,3.3787956,-12.152295,-8.99947,-4.8472805,-1.4935496,-3.4515162,-3.8833404,3.7428174
MB-6286,0.75061035,-8.788693,-4.74873,-8.733624,3.7795677,4.124908,-12.895484,-6.4016275,-5.3804665,-1.6250902,-6.9550295,-5.2117243,3.4594564
MB-6328,2.4773803,-6.8688335,-4.3891406,-7.17708,2.7066789,2.224186,-11.962449,-13.124873,-0.9260502,0.56780696,-2.6752665,-5.2110186,4.3434167
MB-6284,1.9944705,-6.802569,-3.868209,-7.8107657,4.2853713,3.953795,-11.622494,-6.814966,-3.5846367,-0.24719596,-3.2442389,-2.3561218,4.9203434
MB-6363,1.4807646,-7.453535,-2.9228642,-6.879124,3.4818873,5.200795,-11.883402,-2.8769681,-7.2813807,-2.5441313,-5.572849,-2.858964,4.9754667
MB-6224,1.130544,-8.093491,-3.7098389,-8.893777,3.374083,5.370362,-12.8131485,-1.5219202,-7.5167933,-3.1402209,-5.718523,-4.307276,4.152419
MB-6297,0.5244972,-7.4951963,-3.505166,-8.853652,3.2774684,4.4923673,-11.538448,-3.7879767,-8.331967,-2.431289,-6.23368,-4.6891,4.1663165
MB-6239,0.7990622,-7.384659,-3.6201367,-9.292524,3.2597928,3.6661944,-12.618449,-8.334919,-4.016804,-1.5753077,-4.9372106,-5.307158,4.2361956
MB-6208,1.1918781,-8.707563,-5.5571933,-11.769199,4.2436104,4.0888505,-13.207881,-6.8713336,-5.2806087,-0.6283957,-5.6497617,-5.121016,3.9790456
MB-6273,-0.82251513,-9.724652,-6.925806,-15.400765,3.320529,0.97018886,-15.282984,-13.775378,-4.2969556,0.16698217,-3.2357306,-5.3589354,2.4749117
MB-6344,1.7859621,-7.548005,-4.6423564,-8.324847,4.488608,3.1905396,-11.042401,-4.67459,-7.707337,0.41085982,-3.7665255,-2.7701173,4.733563
MB-6312,1.1033176,-6.67893,-3.5200715,-8.710598,4.70514,3.7643347,-10.818967,-4.7961574,-6.819353,-0.5648169,-3.726009,-2.3346763,3.9514832
MB-6212,0.23253131,-8.066678,-5.401268,-10.9947195,2.9609795,4.5442305,-13.45727,-8.3703,-3.9713078,-2.5265179,-3.8831868,-4.424386,4.0662746
MB-6302,1.5844054,-6.6140156,-3.025451,-7.456818,4.175625,3.8426485,-10.759138,-7.4599,-7.6830864,-0.088348866,-2.1697285,-3.1685286,4.254701
MB-6327,1.7308712,-7.1941695,-4.21842,-8.398125,3.688511,2.2588844,-12.566515,-8.797152,-3.642796,-0.48938882,-3.5610862,-1.5534372,4.5193605
MB-6287,0.115783334,-6.966686,-3.051067,-6.8097844,4.322562,3.8704374,-11.75057,-2.6686277,-9.426619,-0.96604896,-3.6744363,-0.8364091,4.373669
MB-6213,1.259493,-7.3138247,-3.4277859,-7.0437737,3.7785573,6.1262474,-12.202262,-1.2519827,-6.921914,-1.4472215,-6.1948347,-5.1521444,4.156674
MB-6251,2.458312,-5.032383,-0.29592443,-5.246332,5.776495,7.7399693,-10.4714775,-3.446499,-10.246124,-0.7562468,-3.475019,-1.332535,5.973194
MB-0489,0.15544891,-8.267356,-5.043008,-8.733795,2.4994001,6.1496563,-14.771954,-2.3161821,-5.091565,-4.4011307,-6.1751413,-5.0549664,4.1114364
MB-0876,-0.17595613,-6.483886,-2.095965,-8.869984,4.7819066,8.327253,-11.433809,11.717619,-10.608971,-5.738152,-6.2136106,-1.0494926,5.6241794
MB-0342,0.6597529,-8.702204,-5.9578924,-8.817093,2.9317849,6.2003126,-13.796964,-8.26833,-7.14747,-2.5633142,-6.5912075,-6.7233067,4.104205
MB-7289,0.42280978,-9.465755,-6.177243,-9.198916,1.9867795,5.9123898,-15.301824,-8.064695,-5.3561964,-3.2894073,-7.5481606,-7.1656365,3.872542
MB-3253,1.1743617,-5.49465,-2.34226,-7.4353065,4.5356812,4.4679003,-10.314563,-1.4465895,-5.8756475,-1.4836698,-3.5396261,-1.7912819,4.973916
MB-7291,1.2805095,-8.195226,-3.606137,-7.345036,2.6554582,5.0671344,-13.187893,2.2473383,-7.2625484,-3.9532914,-5.0333676,-4.9244795,4.231337
MB-7243,1.5725654,-6.766426,-3.2279592,-7.4116063,4.5701327,5.1178403,-11.203408,-6.0949464,-7.6557927,-1.0533538,-5.374469,-3.5462537,4.234618
MB-3466,0.66911423,-6.772585,-3.7492886,-7.284974,2.6887543,2.349312,-12.0088415,-5.561516,-4.2694874,-2.1181977,-5.0930476,-3.4656937,3.7708282
MB-7286,0.9539707,-8.299256,-4.432919,-6.896843,3.3399835,3.8971534,-12.007887,-4.3295965,-8.31842,-2.057238,-5.325456,-5.4635277,3.2532218
MB-7292,0.6563922,-7.0577893,-2.8739824,-6.1612873,2.7859397,3.3001723,-12.196412,-5.770465,-7.67588,-1.8769921,-3.7474961,-3.6917126,4.3730044
MB-7275,0.30063534,-7.3755803,-3.922993,-6.965764,2.7285304,3.867692,-13.176988,-7.6090317,-6.058773,-3.2754292,-4.123166,-5.4568787,3.7195876
MB-7249,3.1100726,-6.138729,-4.230409,-6.333105,4.81592,3.712954,-11.257361,-8.204731,-5.416283,2.519815,-4.704054,-5.2832737,5.0138373
MB-7295,-2.06452,-9.327098,-6.071001,-11.362656,0.8819499,3.060268,-15.77428,-8.120407,-5.421032,-3.996359,-7.029438,-7.048895,2.6494884
MB-7297,2.0333688,-5.8579054,-3.2427752,-4.1918263,3.541804,5.3779564,-11.640415,-2.0439363,-8.16119,-1.893357,-4.327581,-2.0005817,4.9658804
MB-7294,1.054006,-6.598944,-3.8397775,-5.7525506,3.7585244,1.2025864,-12.536056,-7.520416,-8.325915,-0.069263935,-3.5716248,-5.859012,3.8692343
MB-7296,3.9166422,-5.9457626,-2.568618,-0.2780676,3.7970243,2.8135,-9.409204,-5.7505846,-7.8949156,-0.578659,-3.1992645,-5.3048077,3.7223096
MB-3402,2.0690236,-6.414612,-3.2046852,-3.5504994,3.0722728,2.9190924,-10.560786,-8.82029,-5.3287535,-0.50243956,-4.2721567,-4.444826,4.092953
MB-5113,2.95363,-6.6365013,-4.3698454,-3.659091,4.7763624,4.891791,-11.465586,-7.54874,-5.765541,0.61758876,-4.3338985,-0.4447322,6.1430645
MB-5450,1.2961117,-7.7549353,-3.5807095,-10.012863,4.4051533,6.6059103,-14.094533,-1.9341531,-4.6669273,-2.0885966,-5.505905,-4.238441,4.5569715
MB-7032,0.6510478,-8.867589,-5.673093,-9.026417,2.9672337,5.1374884,-14.144003,-4.750108,-6.8048067,-1.0158775,-6.052079,-5.9422345,4.0136924
MB-7037,0.7072915,-7.5947194,-4.5322995,-7.323885,3.4578838,6.01924,-13.23297,-1.1060109,-9.171272,-2.9436283,-7.525113,-2.6904747,4.1080904
MB-7040,1.6596698,-8.108615,-4.2154784,-5.6882324,4.80608,5.123998,-11.095147,-0.9694171,-10.768718,-0.73886776,-6.035001,-3.4256017,4.826312
MB-7020,3.2934027,-7.175747,-4.371439,-3.9555068,3.6074302,3.2161396,-11.352932,-8.658354,-5.4943,-1.3341852,-5.4406075,-6.195755,4.2340264
MB-7042,-1.6165544,-8.430813,-4.564278,-9.282685,2.0468843,4.066534,-14.699953,-1.0820999,-8.738586,-3.8847737,-6.680999,-4.099506,2.960102
MB-7043,0.09663093,-8.1235485,-5.3638673,-9.46202,3.1445026,3.5506806,-13.404486,-7.1500483,-5.9579473,-2.6611435,-4.776039,-5.1179004,3.6753464
MB-7028,2.450049,-5.5667887,-1.4240093,-2.5425267,4.4813437,4.9203978,-9.661446,-2.58584,-8.662427,-0.7116696,-5.12803,-0.7326169,5.5975895
MB-7029,-1.1740171,-10.077475,-6.678492,-10.682705,1.8810384,3.964003,-15.73477,-4.7653375,-5.99921,-4.1922803,-6.807689,-7.15029,2.4840307
MB-7027,1.6640203,-5.6723814,-1.6901708,-5.744176,4.5892386,4.510666,-9.890387,4.073785,-9.3010025,-2.7337878,-4.3883553,-1.9849188,5.232855
MB-7060,-0.25964952,-9.756761,-7.03128,-10.728195,1.8410187,3.6057394,-16.342543,-10.818324,-7.5007205,-3.1778474,-5.9591722,-3.5166879,3.0837424
MB-7034,0.38115585,-8.514403,-5.983568,-10.160497,3.1354718,3.396379,-14.826624,-8.823921,-5.521142,-0.024463296,-5.774382,-6.764677,3.3137784
MB-5191,-0.8194078,-8.9594145,-5.686525,-13.4799795,2.8712916,2.1349287,-14.245054,-11.115269,-4.0528727,-1.7888687,-4.5881667,-5.797599,3.0498948
MB-5214,2.019588,-6.2816815,-2.2470818,-8.850043,4.2612996,6.1277575,-11.209249,-10.039244,-0.9576349,-1.6085222,-6.4965568,-4.423392,4.918559
MB-5204,0.75403917,-9.002632,-4.643076,-11.27527,3.831424,5.780978,-13.2924385,-0.27991486,-7.1959586,-2.2929482,-7.716817,-4.711032,3.6223478
MB-5155,-1.1315418,-8.747793,-5.227326,-14.903286,3.4585965,2.8362112,-14.534441,-10.055071,-2.3788562,-0.6318879,-3.9261456,-5.4273615,3.7486308
MB-5190,0.2394706,-9.397942,-5.8023806,-14.6111145,4.0113525,2.147317,-14.945282,-13.211561,-2.4444323,-0.31682527,-4.496564,-5.359347,3.1843662
MB-5614,0.56544834,-7.9366384,-5.1815844,-11.967808,3.8040493,4.492561,-13.692526,-9.371361,-4.6585217,-2.1166725,-3.730006,-5.8779306,3.945757
MB-5592,1.2238156,-7.281677,-3.3328469,-9.71854,3.7021074,4.4681377,-11.840371,-6.792139,-7.9589233,-1.2792946,-6.5677423,-3.4778647,3.0743997
MB-0437,2.7078447,-5.913789,-3.0258586,-3.8801575,4.705654,5.318895,-10.032429,-8.491936,-7.6050296,-0.3262676,-4.294031,-3.515726,4.278488
MB-0028,1.5596412,-5.1340594,-2.1567473,-3.7954278,2.8660378,3.226907,-9.059961,-4.353883,-10.854227,-1.4387144,-3.4522457,-2.6706853,4.0735035
MB-0309,0.20435941,-8.742017,-6.223531,-9.444704,3.1601355,3.5560894,-13.648253,-6.50918,-7.9352617,-1.9875087,-6.37112,-7.9413342,2.8922777
MB-0100,2.290619,-6.363737,-1.6019235,-4.8604355,4.7549057,7.764778,-10.314812,0.2152977,-7.7608438,-2.8672338,-5.1941066,-0.9297817,5.886012
MB-5648,0.9556943,-7.2986865,-4.7278466,-7.8677473,3.1466923,2.170588,-12.436439,-11.183704,-7.677179,-0.4829383,-4.421074,-5.928758,2.879675
MB-5572,0.9426351,-6.600569,-2.4848433,-8.060655,2.7449408,5.2848935,-13.222603,-4.3274765,-5.754217,-3.541514,-6.7472267,-4.7621794,4.2899923
MB-5655,-0.15757787,-7.2449245,-4.0155635,-10.785502,4.347475,3.7486742,-14.068252,-6.274368,-10.255136,-0.44798374,-3.7251916,-4.569404,4.0358796
MB-5577,-0.86537254,-8.908812,-4.8976164,-11.426173,2.6095111,5.580784,-13.426959,0.1462264,-9.695239,-4.758312,-7.94207,-4.840531,3.0114803
MB-5585,2.8053913,-6.1803694,-2.8693433,-8.880647,4.575203,2.9561617,-8.35829,-11.494207,-6.5705214,2.560555,-3.7749865,-2.1686406,4.8498006
MB-5620,1.6291554,-6.4505377,-2.1925626,-4.503616,2.2998865,5.238626,-11.778327,-8.102522,-6.7232513,-1.7260485,-5.346576,-4.367817,4.038885
MB-5652,1.3483967,-8.6154,-5.432377,-8.255011,3.15611,6.158254,-12.975721,-6.4604645,-6.4315863,-2.578628,-7.061368,-6.8809705,4.0345845
MB-0537,1.2451463,-7.710946,-3.9448936,-8.367067,4.5085654,8.61269,-11.94468,-2.212139,-7.92735,-4.235542,-6.3240557,-4.4745684,5.521315
MB-0544,0.7288637,-9.006494,-6.258195,-8.658691,2.6581268,3.366415,-13.667399,-9.705156,-3.8412862,-0.54906976,-5.3275723,-6.2579026,3.8717232
MB-0468,1.1755377,-6.462467,-3.5767066,-4.67994,4.261434,3.8024843,-11.797098,-9.612038,-7.426627,0.17441583,-3.042575,-3.0295856,4.567375
MB-0333,1.5052627,-4.6641693,0.70718765,-4.4341025,4.837845,7.2874794,-9.254469,9.967501,-9.149582,-3.5342677,-5.6463137,3.1423469,6.1030245
MB-0205,0.5365052,-9.529535,-6.7288465,-9.5456915,2.8258128,5.6734858,-14.565225,-8.901957,-6.04556,-3.785352,-7.647124,-8.435986,3.670738
MB-0233,1.2547911,-6.1074214,-3.3954005,-6.752859,3.3826199,4.8040485,-11.421003,-3.2848992,-7.1305323,-2.4072194,-5.1151204,-4.2845964,4.2777324
MB-0210,0.8811813,-6.1991167,-0.12271166,-6.6990957,4.8984156,9.900579,-9.891661,16.754494,-10.994183,-7.2745624,-6.5363197,0.15272903,5.9702287
MB-0200,4.8820925,-4.975579,-1.3404346,-0.4724636,5.808165,6.7782793,-9.75527,-1.8410323,-9.886025,-0.18881035,-3.9585395,-2.1939633,5.8706636
MB-0244,4.351853,-5.10623,-1.8080728,0.061188698,5.686805,5.933856,-7.2993135,-2.3640785,-10.919346,-0.001008749,-6.0044413,-3.227902,5.197728
MB-5588,-0.053162932,-7.797287,-4.779941,-10.23225,3.1815746,5.119768,-13.426386,-3.955494,-7.916662,-2.9814355,-6.61186,-4.509218,3.7507668
MB-5628,1.466678,-6.230726,-2.938198,-6.4638567,3.401991,4.2316494,-12.4014845,-7.812972,-3.0017886,-1.813991,-5.258925,-2.184292,4.336105
MB-5633,-0.25953603,-7.2908564,-3.0431054,-10.830744,3.659504,5.0543385,-13.484973,-0.20383072,-5.822895,-2.8431416,-5.9725156,-4.5151134,3.8263996
MB-0169,1.317401,-8.688948,-5.4904747,-9.918827,3.6208684,6.0161743,-12.967317,-6.051708,-7.690109,-2.2043653,-5.62184,-6.0824695,4.5851474
MB-0253,1.7017599,-6.844883,-4.261106,-6.8435636,3.9309502,3.9861712,-11.110947,-7.907138,-8.713373,-0.31199348,-5.8050914,-4.5493407,4.2027392
MB-0226,0.38910294,-8.424557,-5.8566146,-9.012797,2.320376,3.750137,-13.64098,-12.200992,-5.042308,-2.193151,-4.667886,-6.955159,3.5502515
MB-0278,1.7155044,-7.70987,-4.369497,-7.1586204,3.3199224,6.483255,-13.951817,0.1002965,-12.548523,-2.1269855,-3.8483691,-6.266225,4.1943517
MB-0266,1.3771527,-7.773925,-6.1076035,-5.1326156,1.8578411,3.7173176,-13.954136,-9.538108,-4.9694138,-3.314659,-3.3718712,-6.9784985,3.7195454
MB-0577,0.8760191,-6.2396097,-2.3224072,-6.773051,3.120675,3.543283,-10.996166,-3.9513588,-7.36614,-2.8723376,-6.275269,-2.498599,4.008768
MB-0156,1.1735494,-8.812409,-5.377616,-8.336649,3.789308,7.6209197,-13.269863,-2.1386776,-8.496845,-4.048376,-8.021601,-6.940236,4.691275
MB-0531,2.1627991,-8.543934,-6.0115213,-7.5461197,3.4823143,6.953454,-13.186279,-9.100306,-6.8352447,-2.2412212,-5.739817,-6.234395,5.263735
MB-0245,0.6746944,-7.5188646,-4.428916,-6.4028897,3.175205,5.007988,-12.141712,-0.4067011,-11.489258,-2.8532968,-8.575668,-5.469596,3.8255968
MB-5641,-0.20925188,-7.1287894,-4.8283596,-8.508062,1.2020919,0.7003143,-13.035573,-11.219524,-5.492081,-1.1858051,-2.6956577,-4.2023525,3.1196954
MB-5640,2.0924969,-6.595085,-3.4109807,-7.495175,4.688773,4.186263,-11.34185,-9.162725,-8.503445,0.10750508,-5.7894263,-5.27861,3.9878738
MB-0534,2.1155143,-8.754585,-4.511315,-7.15116,3.9800782,8.515701,-13.089502,-4.3799725,-5.917096,-2.785354,-6.602198,-4.511298,5.5498147
MB-0230,4.655138,-5.7347803,-1.1204071,0.63384914,4.3318586,5.3958488,-7.8421736,1.1803718,-8.482624,-1.7630873,-5.3427663,-0.8634412,5.5327287
MB-0109,1.9134024,-4.8191395,-0.2329123,-6.834642,5.258519,5.430885,-9.439312,1.2492976,-11.405607,-1.7545238,-5.5536213,-0.94050336,4.5778203
